ts,place,dist,weight_version,lane_weight_version,k,cut_edge_count,cut_edge_weight_sum,total_weight,alpha,beta,gamma,seed,cut_ratio,png_path,json_path,run_seconds,phase,road_profile,road_tau,road_scale,lane_profile,lane_tau,lane_scale
2025-08-26T19:55:03,"Karlsruhe, Germany",3000,rt_motorway_high_t+2,ln_all_ones_t+0,6,67,581000.0,72311000.0,1.0,1.0,0.0,2,0.0080347388364149,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.021922826766968,road,motorway_high,2,4.0,all_ones,0,1.0
2025-08-26T19:55:07,"Karlsruhe, Germany",3000,rt_motorway_low_t-2,ln_all_ones_t+0,6,66,240750.0,24779000.0,1.0,1.0,0.0,0,0.0097158884539327,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.088865041732788,road,motorway_low,-2,0.25,all_ones,0,1.0
2025-08-26T19:55:11,"Karlsruhe, Germany",3000,rt_motorway_low_t-2,ln_all_ones_t+0,6,66,240750.0,24779000.0,1.0,1.0,0.0,1,0.0097158884539327,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0730082988739014,road,motorway_low,-2,0.25,all_ones,0,1.0
2025-08-26T19:55:15,"Karlsruhe, Germany",3000,rt_motorway_low_t-2,ln_all_ones_t+0,6,66,240750.0,24779000.0,1.0,1.0,0.0,2,0.0097158884539327,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0917391777038574,road,motorway_low,-2,0.25,all_ones,0,1.0
2025-08-26T19:55:19,"Karlsruhe, Germany",3000,rt_motorway_low_t-1,ln_all_ones_t+0,6,71,410000.0,42223000.0,1.0,1.0,0.0,0,0.0097103474409681,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0682971477508545,road,motorway_low,-1,0.5,all_ones,0,1.0
2025-08-26T19:55:23,"Karlsruhe, Germany",3000,rt_motorway_low_t-1,ln_all_ones_t+0,6,71,410000.0,42223000.0,1.0,1.0,0.0,1,0.0097103474409681,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.1062676906585693,road,motorway_low,-1,0.5,all_ones,0,1.0
2025-08-26T19:55:27,"Karlsruhe, Germany",3000,rt_motorway_low_t-1,ln_all_ones_t+0,6,71,410000.0,42223000.0,1.0,1.0,0.0,2,0.0097103474409681,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.118325471878052,road,motorway_low,-1,0.5,all_ones,0,1.0
2025-08-26T19:55:31,"Karlsruhe, Germany",3000,rt_motorway_low_t+0,ln_all_ones_t+0,6,66,591000.0,70286000.0,1.0,1.0,0.0,0,0.0084085024044617,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.004934310913086,road,motorway_low,0,1.0,all_ones,0,1.0
2025-08-26T19:55:34,"Karlsruhe, Germany",3000,rt_motorway_low_t+0,ln_all_ones_t+0,6,66,591000.0,70286000.0,1.0,1.0,0.0,1,0.0084085024044617,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,2.9953298568725586,road,motorway_low,0,1.0,all_ones,0,1.0
2025-08-26T19:55:38,"Karlsruhe, Germany",3000,rt_motorway_low_t+0,ln_all_ones_t+0,6,66,591000.0,70286000.0,1.0,1.0,0.0,2,0.0084085024044617,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0464417934417725,road,motorway_low,0,1.0,all_ones,0,1.0
2025-08-26T19:55:42,"Karlsruhe, Germany",3000,rt_motorway_low_t+1,ln_all_ones_t+0,6,67,630000.0,72666000.0,1.0,1.0,0.0,0,0.0086698043101312,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.017232179641724,road,motorway_low,1,2.0,all_ones,0,1.0
2025-08-26T19:55:46,"Karlsruhe, Germany",3000,rt_motorway_low_t+1,ln_all_ones_t+0,6,67,630000.0,72666000.0,1.0,1.0,0.0,1,0.0086698043101312,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,2.9877099990844727,road,motorway_low,1,2.0,all_ones,0,1.0
2025-08-26T19:55:50,"Karlsruhe, Germany",3000,rt_motorway_low_t+1,ln_all_ones_t+0,6,67,630000.0,72666000.0,1.0,1.0,0.0,2,0.0086698043101312,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,2.9990575313568115,road,motorway_low,1,2.0,all_ones,0,1.0
2025-08-26T19:55:54,"Karlsruhe, Germany",3000,rt_motorway_low_t+2,ln_all_ones_t+0,6,72,700000.0,73175000.0,1.0,1.0,0.0,0,0.0095661086436624,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0270473957061768,road,motorway_low,2,4.0,all_ones,0,1.0
2025-08-26T19:55:58,"Karlsruhe, Germany",3000,rt_motorway_low_t+2,ln_all_ones_t+0,6,72,700000.0,73175000.0,1.0,1.0,0.0,1,0.0095661086436624,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,2.9911320209503174,road,motorway_low,2,4.0,all_ones,0,1.0
2025-08-26T19:56:02,"Karlsruhe, Germany",3000,rt_motorway_low_t+2,ln_all_ones_t+0,6,72,700000.0,73175000.0,1.0,1.0,0.0,2,0.0095661086436624,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Karlsruhe_Germany/rt_motorway_low_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,3.0219945907592773,road,motorway_low,2,4.0,all_ones,0,1.0
2025-08-26T19:56:13,"Berlin, Germany",3000,rt_motorway_high_t-2,ln_all_ones_t+0,6,151,285500.0,97888000.0,1.0,1.0,0.0,0,0.0029165985616214,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.109495162963867,road,motorway_high,-2,0.25,all_ones,0,1.0
2025-08-26T19:56:24,"Berlin, Germany",3000,rt_motorway_high_t-2,ln_all_ones_t+0,6,151,285500.0,97888000.0,1.0,1.0,0.0,1,0.0029165985616214,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.261969327926636,road,motorway_high,-2,0.25,all_ones,0,1.0
2025-08-26T19:56:36,"Berlin, Germany",3000,rt_motorway_high_t-2,ln_all_ones_t+0,6,151,285500.0,97888000.0,1.0,1.0,0.0,2,0.0029165985616214,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.168867826461792,road,motorway_high,-2,0.25,all_ones,0,1.0
2025-08-26T19:56:47,"Berlin, Germany",3000,rt_motorway_high_t-1,ln_all_ones_t+0,6,145,394000.0,153652000.0,1.0,1.0,0.0,0,0.0025642360659151,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.175832271575928,road,motorway_high,-1,0.5,all_ones,0,1.0
2025-08-26T19:56:58,"Berlin, Germany",3000,rt_motorway_high_t-1,ln_all_ones_t+0,6,145,394000.0,153652000.0,1.0,1.0,0.0,1,0.0025642360659151,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.14546012878418,road,motorway_high,-1,0.5,all_ones,0,1.0
2025-08-26T19:57:09,"Berlin, Germany",3000,rt_motorway_high_t-1,ln_all_ones_t+0,6,145,394000.0,153652000.0,1.0,1.0,0.0,2,0.0025642360659151,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.242457151412964,road,motorway_high,-1,0.5,all_ones,0,1.0
2025-08-26T19:57:21,"Berlin, Germany",3000,rt_motorway_high_t+0,ln_all_ones_t+0,6,153,651000.0,263212000.0,1.0,1.0,0.0,0,0.0024732914912693,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.170783281326294,road,motorway_high,0,1.0,all_ones,0,1.0
2025-08-26T19:57:32,"Berlin, Germany",3000,rt_motorway_high_t+0,ln_all_ones_t+0,6,153,651000.0,263212000.0,1.0,1.0,0.0,1,0.0024732914912693,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.11898684501648,road,motorway_high,0,1.0,all_ones,0,1.0
2025-08-26T19:57:43,"Berlin, Germany",3000,rt_motorway_high_t+0,ln_all_ones_t+0,6,153,651000.0,263212000.0,1.0,1.0,0.0,2,0.0024732914912693,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.14629364013672,road,motorway_high,0,1.0,all_ones,0,1.0
2025-08-26T19:57:55,"Berlin, Germany",3000,rt_motorway_high_t+1,ln_all_ones_t+0,6,158,1115000.0,386003000.0,1.0,1.0,0.0,0,0.0028885785861767,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.12993574142456,road,motorway_high,1,2.0,all_ones,0,1.0
2025-08-26T19:58:06,"Berlin, Germany",3000,rt_motorway_high_t+1,ln_all_ones_t+0,6,158,1115000.0,386003000.0,1.0,1.0,0.0,1,0.0028885785861767,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.198864459991457,road,motorway_high,1,2.0,all_ones,0,1.0
2025-08-26T19:58:17,"Berlin, Germany",3000,rt_motorway_high_t+1,ln_all_ones_t+0,6,158,1115000.0,386003000.0,1.0,1.0,0.0,2,0.0028885785861767,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.260766983032228,road,motorway_high,1,2.0,all_ones,0,1.0
2025-08-26T19:58:29,"Berlin, Germany",3000,rt_motorway_high_t+2,ln_all_ones_t+0,6,140,1364000.0,418903000.0,1.0,1.0,0.0,0,0.0032561237327018,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.149717092514038,road,motorway_high,2,4.0,all_ones,0,1.0
2025-08-26T19:58:40,"Berlin, Germany",3000,rt_motorway_high_t+2,ln_all_ones_t+0,6,140,1364000.0,418903000.0,1.0,1.0,0.0,1,0.0032561237327018,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.147467136383057,road,motorway_high,2,4.0,all_ones,0,1.0
2025-08-26T19:58:51,"Berlin, Germany",3000,rt_motorway_high_t+2,ln_all_ones_t+0,6,140,1364000.0,418903000.0,1.0,1.0,0.0,2,0.0032561237327018,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_high_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.262725353240969,road,motorway_high,2,4.0,all_ones,0,1.0
2025-08-26T19:59:03,"Berlin, Germany",3000,rt_motorway_low_t-2,ln_all_ones_t+0,6,176,621750.0,144257500.0,1.0,1.0,0.0,0,0.0043100012131085,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.24083399772644,road,motorway_low,-2,0.25,all_ones,0,1.0
2025-08-26T19:59:14,"Berlin, Germany",3000,rt_motorway_low_t-2,ln_all_ones_t+0,6,176,621750.0,144257500.0,1.0,1.0,0.0,1,0.0043100012131085,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.21381449699402,road,motorway_low,-2,0.25,all_ones,0,1.0
2025-08-26T19:59:25,"Berlin, Germany",3000,rt_motorway_low_t-2,ln_all_ones_t+0,6,176,621750.0,144257500.0,1.0,1.0,0.0,2,0.0043100012131085,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.016865968704224,road,motorway_low,-2,0.25,all_ones,0,1.0
2025-08-26T19:59:36,"Berlin, Germany",3000,rt_motorway_low_t-1,ln_all_ones_t+0,6,152,860500.0,246391000.0,1.0,1.0,0.0,0,0.0034924165249542,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.084204196929932,road,motorway_low,-1,0.5,all_ones,0,1.0
2025-08-26T19:59:48,"Berlin, Germany",3000,rt_motorway_low_t-1,ln_all_ones_t+0,6,152,860500.0,246391000.0,1.0,1.0,0.0,1,0.0034924165249542,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.187726259231567,road,motorway_low,-1,0.5,all_ones,0,1.0
2025-08-26T19:59:59,"Berlin, Germany",3000,rt_motorway_low_t-1,ln_all_ones_t+0,6,152,860500.0,246391000.0,1.0,1.0,0.0,2,0.0034924165249542,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t-1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.285359859466553,road,motorway_low,-1,0.5,all_ones,0,1.0
2025-08-26T20:00:10,"Berlin, Germany",3000,rt_motorway_low_t+0,ln_all_ones_t+0,6,160,1481000.0,412592000.0,1.0,1.0,0.0,0,0.003589502462481,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.118821382522585,road,motorway_low,0,1.0,all_ones,0,1.0
2025-08-26T20:00:22,"Berlin, Germany",3000,rt_motorway_low_t+0,ln_all_ones_t+0,6,160,1481000.0,412592000.0,1.0,1.0,0.0,1,0.003589502462481,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.115904092788696,road,motorway_low,0,1.0,all_ones,0,1.0
2025-08-26T20:00:33,"Berlin, Germany",3000,rt_motorway_low_t+0,ln_all_ones_t+0,6,160,1481000.0,412592000.0,1.0,1.0,0.0,2,0.003589502462481,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+0/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.142751455307009,road,motorway_low,0,1.0,all_ones,0,1.0
2025-08-26T20:00:44,"Berlin, Germany",3000,rt_motorway_low_t+1,ln_all_ones_t+0,6,166,1534000.0,418812000.0,1.0,1.0,0.0,0,0.0036627412777093,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.16838002204895,road,motorway_low,1,2.0,all_ones,0,1.0
2025-08-26T20:00:55,"Berlin, Germany",3000,rt_motorway_low_t+1,ln_all_ones_t+0,6,166,1534000.0,418812000.0,1.0,1.0,0.0,1,0.0036627412777093,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.202552795410156,road,motorway_low,1,2.0,all_ones,0,1.0
2025-08-26T20:01:07,"Berlin, Germany",3000,rt_motorway_low_t+1,ln_all_ones_t+0,6,166,1534000.0,418812000.0,1.0,1.0,0.0,2,0.0036627412777093,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+1/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.082092761993408,road,motorway_low,1,2.0,all_ones,0,1.0
2025-08-26T20:01:18,"Berlin, Germany",3000,rt_motorway_low_t+2,ln_all_ones_t+0,6,158,1520000.0,420141000.0,1.0,1.0,0.0,0,0.0036178330608057,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+2/2025-08-26/ln_all_ones_t+0_run1_k6_a1.0_b1.0_g0.0.png,/home/joschua/桌面/KaHIP/min_balanced_cut_road_networks_osm/result/Berlin_Germany/rt_motorway_low_t+2/2025-08-26/ln_all_ones_t+0_edges_partitions_k6.json,10.153404474258425,road,motorway_low,2,4.0,all_ones,0,1.0
